state,YYYY-MM-DD,daily_rain,max_temp,min_temp,radiation,rh_tmax,rh_tmin
TAS,2023-07-26,0.16,14.55,7.07,6.35,62.21,94.41
TAS,2023-07-27,0.38,13.46,6.23,6.64,62.15,94.67
TAS,2023-07-28,5.07,15.36,8.36,7.59,66.47,97.31
TAS,2023-07-29,1.86,15.15,9.04,6.89,69.56,97.2
TAS,2023-07-30,1.5,14.42,10.94,6.95,69.22,85.97
TAS,2023-07-31,6.55,12.09,6.27,8.44,50.48,74.71
TAS,2023-08-01,4.78,12.35,6.8,9.02,52.63,75.79
TAS,2023-08-02,0.06,13.49,2.88,7.9,54.38,98.06
TAS,2023-08-03,0.16,16.23,6.27,7.54,57.5,95.27
TAS,2023-08-04,0.98,15.53,8.98,3.48,65.24,94.6
TAS,2023-08-05,6.63,13.49,7.63,9.8,52.76,78.04
TAS,2023-08-06,0.07,14.17,5.79,8.78,57.8,96.22
TAS,2023-08-07,0.27,14.09,3.75,9.81,57.07,99.75
TAS,2023-08-08,0.08,13.65,3.37,9.94,58.11,98.89
TAS,2023-08-09,0.06,13.6,2.77,8.98,57.05,99.6
TAS,2023-08-10,1.12,15.09,6.52,9.47,63.07,98.67
TAS,2023-08-11,0.24,13.76,5.37,7.35,62.23,98.23
TAS,2023-08-12,2.56,12.84,7.54,9.66,66.36,92.49
TAS,2023-08-13,0.76,10.81,1.96,10.0,55.01,94.87
TAS,2023-08-14,0.3,11.54,1.14,10.63,52.45,97.89
TAS,2023-08-15,0.12,12.09,0.49,11.19,51.86,98.68
TAS,2023-08-16,0.15,13.29,0.91,9.08,54.06,99.45
TAS,2023-08-17,0.49,13.32,4.98,7.37,66.13,98.98
TAS,2023-08-18,4.92,12.71,7.34,8.97,65.11,91.83
TAS,2023-08-19,0.72,15.75,5.48,10.88,60.28,99.87
TAS,2023-08-20,0.24,15.56,7.91,11.21,58.03,91.41
TAS,2023-08-21,0.87,15.85,8.1,9.21,63.77,97.07
TAS,2023-08-22,5.61,14.53,9.59,8.14,74.34,98.3
TAS,2023-08-23,0.89,14.56,4.91,10.1,57.89,96.47
TAS,2023-08-24,1.2,15.59,7.21,10.04,65.18,99.32
TAS,2023-08-25,1.35,13.82,9.69,10.23,69.69,91.07
TAS,2023-08-26,0.55,12.01,2.92,11.3,55.7,96.13
TAS,2023-08-27,0.14,13.46,3.01,11.68,55.01,99.03
TAS,2023-08-28,0.37,14.94,3.93,10.23,56.38,99.52
TAS,2023-08-29,1.53,16.43,7.48,9.02,68.06,100.0
TAS,2023-08-30,8.48,14.72,9.37,10.97,70.58,98.16
TAS,2023-08-31,1.3,14.41,6.46,11.35,64.02,97.04
TAS,2023-09-01,1.13,13.44,4.33,12.88,54.17,94.42
TAS,2023-09-02,0.06,13.79,2.71,13.47,54.74,99.52
TAS,2023-09-03,0.01,14.65,3.11,11.92,56.31,99.59
TAS,2023-09-04,0.05,17.66,6.53,12.17,56.35,99.58
TAS,2023-09-05,4.43,13.62,5.54,12.46,55.96,92.94
TAS,2023-09-06,0.83,15.57,5.24,10.59,54.89,95.07
TAS,2023-09-07,0.26,17.63,9.28,12.25,57.54,96.0
TAS,2023-09-08,3.12,14.03,8.49,11.2,57.96,82.2
TAS,2023-09-09,3.12,12.54,5.56,14.72,49.15,78.41
TAS,2023-09-10,0.34,15.48,3.5,13.36,52.15,98.35
TAS,2023-09-11,0.62,13.56,3.0,13.99,48.54,94.34
TAS,2023-09-12,0.21,16.65,6.83,11.51,59.65,98.97
TAS,2023-09-13,0.04,18.58,5.88,12.28,52.82,99.25
TAS,2023-09-14,0.02,20.35,8.77,14.66,55.56,99.38
TAS,2023-09-15,0.33,17.81,9.23,14.83,60.81,94.8
TAS,2023-09-16,2.09,15.46,10.55,10.52,68.76,93.1
TAS,2023-09-17,3.64,15.32,8.92,16.36,48.96,74.16
TAS,2023-09-18,1.5,16.93,7.13,16.6,52.83,92.9
TAS,2023-09-19,0.17,19.17,7.74,16.16,55.58,97.4
TAS,2023-09-20,7.02,13.11,7.68,14.82,50.6,72.59
TAS,2023-09-21,2.71,13.32,4.27,15.76,52.02,92.6
TAS,2023-09-22,0.33,14.61,2.03,16.89,46.15,97.5
TAS,2023-09-23,0.01,16.37,4.88,16.39,54.19,99.19
TAS,2023-09-24,0.0,17.55,6.45,16.46,55.94,99.03
TAS,2023-09-25,0.12,17.88,8.0,11.95,58.01,97.89
TAS,2023-09-26,0.4,15.07,4.05,17.75,47.24,91.82
TAS,2023-09-27,0.0,17.15,5.6,17.28,51.45,98.12
TAS,2023-09-28,0.03,18.14,8.75,17.05,51.44,90.76
TAS,2023-09-29,0.74,18.29,10.19,15.7,55.45,91.18
TAS,2023-09-30,0.07,21.58,7.86,15.17,48.42,98.3
TAS,2023-10-01,0.24,19.41,10.73,16.51,50.48,83.92
TAS,2023-10-02,0.67,18.72,3.45,20.09,42.79,99.36
TAS,2023-10-03,2.01,17.97,8.97,9.71,67.94,99.46
TAS,2023-10-04,4.81,12.22,7.91,8.29,70.31,92.08
TAS,2023-10-05,3.96,15.07,7.57,13.35,48.68,79.51
TAS,2023-10-06,1.78,13.7,4.69,17.51,46.37,84.15
TAS,2023-10-07,0.24,15.44,3.53,19.18,45.77,96.38
TAS,2023-10-08,0.01,16.25,3.7,20.88,47.67,97.04
TAS,2023-10-09,0.02,16.71,5.34,17.23,47.2,94.64
TAS,2023-10-10,0.82,16.16,6.17,19.53,52.25,96.3
TAS,2023-10-11,0.05,18.86,4.99,21.2,45.36,97.54
TAS,2023-10-12,0.83,16.69,9.28,11.13,61.5,94.77
TAS,2023-10-13,1.6,15.96,7.77,17.41,54.35,89.9
TAS,2023-10-14,0.96,15.51,9.82,17.25,60.8,86.99
TAS,2023-10-15,3.38,14.06,4.43,16.8,47.51,89.27
TAS,2023-10-16,3.08,14.73,4.98,19.41,49.65,93.25
TAS,2023-10-17,0.65,17.23,2.39,23.59,38.12,95.29
TAS,2023-10-18,0.03,19.85,4.6,23.61,45.41,98.87
TAS,2023-10-19,0.01,20.03,6.24,23.36,48.55,98.02
TAS,2023-10-20,0.01,20.4,8.1,21.26,54.31,98.94
TAS,2023-10-21,1.29,17.45,11.42,6.62,68.65,96.57
TAS,2023-10-22,20.67,17.03,9.22,15.76,62.51,97.87
TAS,2023-10-23,5.0,18.67,10.01,19.27,60.12,99.06
TAS,2023-10-24,0.17,19.51,8.43,16.39,55.9,99.68
TAS,2023-10-25,0.55,12.45,7.21,17.77,52.32,73.4
TAS,2023-10-26,2.04,14.44,4.66,21.39,43.4,81.87
TAS,2023-10-27,0.26,15.71,4.06,22.83,43.52,90.46
TAS,2023-10-28,0.01,17.63,6.52,17.29,48.44,95.35
TAS,2023-10-29,2.01,17.11,6.67,23.23,45.8,89.71
TAS,2023-10-30,0.74,16.33,9.32,16.09,61.64,92.62
TAS,2023-10-31,3.55,15.71,6.25,21.84,43.85,81.43
TAS,2023-11-01,0.1,17.89,6.02,25.47,44.32,93.77
TAS,2023-11-02,0.0,17.87,6.09,24.2,48.03,95.63
TAS,2023-11-03,0.19,16.34,8.29,20.42,57.77,92.98
TAS,2023-11-04,0.99,15.69,5.99,18.83,48.5,88.86
TAS,2023-11-05,0.06,17.64,7.76,22.9,52.07,92.13
TAS,2023-11-06,0.0,19.51,8.55,25.6,49.31,94.24
TAS,2023-11-07,0.03,20.89,9.38,19.63,53.01,99.34
TAS,2023-11-08,0.42,22.41,12.42,19.77,58.24,99.35
TAS,2023-11-09,3.92,21.21,13.35,21.7,63.57,99.13
TAS,2023-11-10,0.02,23.64,10.85,26.43,50.4,98.66
TAS,2023-11-11,0.35,21.57,13.56,23.02,61.39,96.64
TAS,2023-11-12,0.04,17.33,7.96,19.56,50.24,90.16
TAS,2023-11-13,0.34,19.78,6.4,27.98,36.49,84.76
TAS,2023-11-14,0.05,18.48,9.03,25.36,43.62,79.9
TAS,2023-11-15,0.43,18.51,8.15,24.75,47.52,91.04
TAS,2023-11-16,0.61,16.25,8.2,19.78,49.03,82.87
TAS,2023-11-17,0.42,19.47,5.17,25.45,41.68,95.99
TAS,2023-11-18,0.07,19.26,9.37,22.2,54.18,96.5
TAS,2023-11-19,0.68,20.58,9.81,21.47,53.47,98.82
TAS,2023-11-20,0.31,20.65,9.81,22.33,53.71,99.33
TAS,2023-11-21,0.08,21.26,11.04,25.34,58.3,99.48
TAS,2023-11-22,0.4,20.92,10.68,24.09,50.07,92.91
TAS,2023-11-23,0.03,21.77,9.75,27.91,52.93,99.01
TAS,2023-11-24,0.0,22.6,11.47,23.49,51.62,96.81
TAS,2023-11-25,7.38,19.99,13.74,12.17,72.63,99.82
TAS,2023-11-26,8.72,17.11,13.39,12.12,76.09,94.59
TAS,2023-11-27,2.5,16.08,9.21,15.91,51.99,80.17
TAS,2023-11-28,0.9,18.27,10.1,16.53,58.09,95.47
TAS,2023-11-29,1.15,17.67,11.14,16.67,57.57,87.27
TAS,2023-11-30,1.23,17.78,10.94,17.08,56.33,86.74
TAS,2023-12-01,0.83,19.64,10.58,20.24,51.04,90.78
TAS,2023-12-02,0.05,20.7,11.31,20.67,54.58,96.2
TAS,2023-12-03,0.78,20.49,12.35,22.2,57.15,94.3
TAS,2023-12-04,0.04,21.37,11.36,18.84,52.63,95.08
TAS,2023-12-05,0.01,22.74,10.91,25.73,53.09,99.61
TAS,2023-12-06,0.01,21.05,10.43,29.6,36.18,70.72
TAS,2023-12-07,0.0,22.45,9.1,30.5,38.55,87.64
TAS,2023-12-08,0.03,23.59,9.89,17.9,45.22,94.94
TAS,2023-12-09,7.25,17.94,13.35,13.28,67.96,90.12
TAS,2023-12-10,0.29,20.15,8.02,21.54,42.64,89.08
TAS,2023-12-11,0.07,23.5,10.45,28.27,45.12,94.91
TAS,2023-12-12,0.02,24.65,11.29,29.56,47.23,98.64
TAS,2023-12-13,0.11,25.13,12.77,15.34,49.2,96.48
TAS,2023-12-14,19.87,20.86,14.77,18.38,62.73,91.19
TAS,2023-12-15,0.4,19.41,10.05,24.61,45.58,82.64
TAS,2023-12-16,0.94,18.85,10.56,22.53,52.99,89.53
TAS,2023-12-17,1.05,20.93,9.21,26.47,43.54,90.9
TAS,2023-12-18,0.04,19.89,11.84,9.91,56.9,90.39
TAS,2023-12-19,8.02,19.74,13.33,22.17,58.56,87.76
TAS,2023-12-20,5.77,19.0,7.44,25.77,46.43,93.37
TAS,2023-12-21,0.13,19.54,10.6,22.07,50.86,88.54
TAS,2023-12-22,0.24,19.57,9.33,23.63,45.51,87.01
TAS,2023-12-23,0.13,20.42,9.27,25.55,47.2,92.72
TAS,2023-12-24,0.07,21.19,11.38,22.98,49.46,90.14
TAS,2023-12-25,1.79,21.47,11.61,27.59,48.24,89.41
TAS,2023-12-26,0.09,23.61,11.33,25.6,46.47,95.04
TAS,2023-12-27,0.97,25.06,13.88,22.97,53.38,97.31
TAS,2023-12-28,2.97,22.51,13.87,21.49,60.97,97.82
TAS,2023-12-29,1.24,19.74,9.5,23.64,41.62,79.23
TAS,2023-12-30,0.64,18.05,10.56,24.62,42.52,68.71
TAS,2023-12-31,0.31,22.19,9.1,29.61,38.06,86.26
TAS,2024-01-01,0.05,22.46,10.26,21.8,50.63,98.73
TAS,2024-01-02,0.39,23.6,14.93,17.9,57.18,94.47
TAS,2024-01-03,0.22,25.17,15.95,18.9,57.35,96.55
TAS,2024-01-04,2.62,21.38,13.38,23.34,51.6,84.23
TAS,2024-01-05,0.09,22.57,13.11,26.1,50.48,90.07
TAS,2024-01-06,0.0,24.28,12.69,28.0,51.23,98.37
TAS,2024-01-07,0.04,24.69,14.9,15.03,52.68,93.8
TAS,2024-01-08,15.38,18.63,15.19,8.34,78.32,96.04
TAS,2024-01-09,4.23,22.61,12.37,29.5,43.9,81.83
TAS,2024-01-10,0.01,24.8,13.3,26.67,49.73,93.59
TAS,2024-01-11,0.05,24.37,12.54,30.08,42.95,87.4
TAS,2024-01-12,0.05,25.59,13.12,27.6,48.99,96.23
TAS,2024-01-13,1.04,22.19,14.74,24.09,48.83,76.1
TAS,2024-01-14,0.23,21.68,10.79,28.78,37.89,73.03
TAS,2024-01-15,0.11,22.78,12.43,26.75,43.22,81.89
TAS,2024-01-16,0.0,25.35,13.0,25.54,46.47,93.3
TAS,2024-01-17,5.52,20.26,16.92,8.64,79.12,95.24
TAS,2024-01-18,18.21,18.62,11.57,15.38,57.35,88.69
TAS,2024-01-19,3.9,22.49,11.56,25.8,49.07,93.85
TAS,2024-01-20,0.09,21.21,12.46,13.07,58.23,96.97
TAS,2024-01-21,0.06,20.97,12.6,15.23,61.9,97.93
TAS,2024-01-22,0.85,18.52,10.0,22.32,45.66,78.74
TAS,2024-01-23,0.25,18.97,10.61,12.84,49.01,82.32
TAS,2024-01-24,0.2,26.15,13.14,23.92,45.4,93.9
TAS,2024-01-25,0.02,23.38,12.57,24.56,44.35,86.19
TAS,2024-01-26,0.43,20.86,13.81,25.08,46.4,72.05
TAS,2024-01-27,0.38,21.21,12.09,20.71,43.84,77.13
TAS,2024-01-28,0.74,23.92,11.87,24.42,39.83,81.82
TAS,2024-01-29,0.18,24.96,14.66,23.03,50.05,92.08
TAS,2024-01-30,0.09,23.37,8.98,27.92,39.38,92.46
TAS,2024-01-31,0.03,22.76,11.53,24.86,41.87,84.23
TAS,2024-02-01,0.07,23.06,14.55,19.58,50.52,84.47
TAS,2024-02-02,0.08,20.15,11.61,25.42,37.3,63.57
TAS,2024-02-03,0.0,24.77,7.96,27.2,32.52,83.97
TAS,2024-02-04,0.54,22.88,14.25,18.18,58.9,95.97
TAS,2024-02-05,1.65,22.72,14.51,23.15,56.18,92.52
TAS,2024-02-06,0.77,20.92,10.08,24.07,40.03,78.72
TAS,2024-02-07,0.03,22.07,9.61,26.46,40.98,88.88
TAS,2024-02-08,0.01,22.82,10.94,25.33,48.28,95.17
TAS,2024-02-09,0.0,23.67,10.77,23.6,44.45,92.17
TAS,2024-02-10,0.04,20.72,9.4,23.93,37.58,75.96
TAS,2024-02-11,0.0,23.7,10.78,21.1,42.9,94.19
TAS,2024-02-12,0.01,25.61,13.2,25.2,49.88,97.18
TAS,2024-02-13,0.07,28.3,12.22,16.7,40.37,97.63
TAS,2024-02-14,3.34,19.69,9.79,24.12,40.11,75.63
TAS,2024-02-15,0.02,22.17,8.68,23.6,36.24,85.43
TAS,2024-02-16,0.0,23.6,10.19,23.73,44.62,95.31
TAS,2024-02-17,0.0,24.17,11.66,23.35,50.31,99.35
TAS,2024-02-18,0.0,24.9,12.08,24.67,41.41,90.2
TAS,2024-02-19,0.0,22.68,13.04,20.54,51.46,89.86
TAS,2024-02-20,0.1,23.14,14.43,14.96,50.72,86.47
TAS,2024-02-21,1.31,26.96,15.26,18.94,53.77,99.5
TAS,2024-02-22,0.1,30.73,18.13,17.67,45.79,93.12
TAS,2024-02-23,0.05,20.34,14.16,17.2,48.14,70.82
TAS,2024-02-24,0.1,21.74,10.75,23.25,39.59,79.71
TAS,2024-02-25,0.0,22.1,11.4,11.89,52.99,97.8
TAS,2024-02-26,0.12,20.63,10.71,22.45,34.32,63.71
TAS,2024-02-27,0.02,23.14,9.87,19.97,41.89,92.11
TAS,2024-02-28,0.0,27.43,14.66,14.85,46.53,96.2
TAS,2024-02-29,2.0,23.84,17.03,18.29,55.31,83.36
TAS,2024-03-01,0.08,23.13,11.64,18.25,44.8,89.11
TAS,2024-03-02,0.17,19.72,11.47,18.05,37.95,63.76
TAS,2024-03-03,0.16,17.86,11.2,17.2,51.93,79.62
TAS,2024-03-04,0.63,18.8,6.55,19.92,34.08,75.55
TAS,2024-03-05,0.06,22.56,7.07,18.28,38.79,98.23
TAS,2024-03-06,0.0,25.2,10.8,20.79,43.82,97.63
TAS,2024-03-07,0.0,21.96,10.71,20.25,37.92,76.75
TAS,2024-03-08,0.0,23.75,10.14,18.97,49.46,99.95
TAS,2024-03-09,0.0,29.05,13.7,15.6,43.98,99.33
TAS,2024-03-10,0.07,25.51,16.8,8.23,57.84,92.53
TAS,2024-03-11,2.77,27.06,16.51,11.44,54.43,98.05
TAS,2024-03-12,0.23,21.72,15.93,16.26,56.24,79.12
TAS,2024-03-13,0.52,20.87,11.31,15.07,47.27,84.19
TAS,2024-03-14,0.75,19.8,11.01,17.1,51.52,86.99
TAS,2024-03-15,0.13,20.51,7.85,18.11,42.58,90.53
TAS,2024-03-16,0.01,21.75,8.98,17.89,49.21,99.15
TAS,2024-03-17,0.0,24.14,11.47,15.78,46.21,96.82
TAS,2024-03-18,0.24,25.62,14.06,16.43,52.11,98.41
TAS,2024-03-19,1.35,25.55,17.37,9.96,61.53,97.19
TAS,2024-03-20,5.83,16.13,9.62,13.12,51.7,79.05
TAS,2024-03-21,0.88,19.94,6.29,15.66,41.2,94.74
TAS,2024-03-22,0.04,20.28,8.17,13.94,48.65,95.7
TAS,2024-03-23,0.29,19.93,8.46,14.97,42.1,86.92
TAS,2024-03-24,0.09,18.96,11.38,9.66,55.05,88.48
TAS,2024-03-25,0.79,20.21,13.49,11.92,52.4,79.83
TAS,2024-03-26,0.28,20.4,12.57,12.74,47.5,77.61
TAS,2024-03-27,0.14,19.71,8.61,15.75,46.42,93.07
TAS,2024-03-28,0.0,20.66,7.91,15.57,42.82,92.84
TAS,2024-03-29,0.01,22.39,9.06,14.72,51.09,99.76
TAS,2024-03-30,0.01,21.4,11.36,12.1,58.22,99.3
TAS,2024-03-31,0.06,20.68,11.92,11.48,58.55,96.8
TAS,2024-04-01,0.1,21.1,10.63,10.4,55.6,98.7
TAS,2024-04-02,20.85,17.16,13.15,3.62,84.48,99.22
TAS,2024-04-03,8.64,15.58,8.09,12.6,48.67,79.78
TAS,2024-04-04,0.01,17.64,6.24,12.76,45.81,93.26
TAS,2024-04-05,0.01,19.58,6.87,12.38,47.59,98.4
TAS,2024-04-06,0.11,20.73,9.53,9.95,54.83,99.76
TAS,2024-04-07,7.44,17.52,12.57,6.19,75.97,99.09
TAS,2024-04-08,2.74,18.04,10.26,9.56,62.06,96.5
TAS,2024-04-09,1.41,15.84,5.7,12.65,45.42,87.12
TAS,2024-04-10,0.16,18.64,8.3,11.73,52.08,95.81
TAS,2024-04-11,0.21,17.36,8.17,11.83,51.86,92.18
TAS,2024-04-12,0.08,19.16,7.34,10.24,51.24,98.63
TAS,2024-04-13,0.36,20.07,11.03,11.33,54.03,92.32
TAS,2024-04-14,0.18,20.65,10.74,11.36,57.66,98.17
TAS,2024-04-15,0.3,19.53,11.58,9.46,60.15,94.03
TAS,2024-04-16,0.18,16.8,8.89,8.77,54.0,90.06
TAS,2024-04-17,0.31,17.54,6.76,11.13,50.65,95.66
TAS,2024-04-18,0.08,16.68,7.88,6.31,55.7,93.1
TAS,2024-04-19,2.11,16.59,8.95,10.09,54.56,89.67
TAS,2024-04-20,0.05,18.55,5.58,11.58,47.74,97.84
TAS,2024-04-21,0.0,19.01,7.71,10.73,48.51,94.83
TAS,2024-04-22,0.05,18.9,8.05,9.58,55.23,98.13
TAS,2024-04-23,0.02,20.32,7.45,9.58,47.95,96.34
TAS,2024-04-24,9.56,14.58,7.81,9.96,47.48,74.26
TAS,2024-04-25,0.44,14.46,8.06,7.08,54.67,83.3
TAS,2024-04-26,0.37,17.48,7.77,10.62,50.02,90.8
TAS,2024-04-27,0.07,16.92,6.37,9.74,53.33,96.72
TAS,2024-04-28,0.07,17.35,7.25,8.11,55.74,98.13
TAS,2024-04-29,0.62,15.3,9.38,9.7,54.46,79.53
TAS,2024-04-30,0.22,15.15,5.65,8.71,51.37,91.83
TAS,2024-05-01,0.54,15.6,4.26,10.01,50.93,96.35
TAS,2024-05-02,0.05,14.11,4.34,8.3,55.53,95.36
TAS,2024-05-03,0.24,14.91,4.57,8.57,56.17,98.66
TAS,2024-05-04,0.65,15.46,6.6,8.02,63.15,99.46
TAS,2024-05-05,0.56,15.81,5.21,8.71,57.25,99.77
TAS,2024-05-06,0.04,16.02,6.29,8.79,48.23,87.78
TAS,2024-05-07,0.02,16.38,4.45,8.27,52.96,99.45
TAS,2024-05-08,1.5,15.23,7.84,5.57,69.13,99.64
TAS,2024-05-09,3.09,16.94,9.37,7.07,67.55,99.92
TAS,2024-05-10,3.81,16.31,10.63,5.91,72.65,99.53
TAS,2024-05-11,2.07,16.38,9.51,7.93,64.57,95.7
TAS,2024-05-12,1.27,16.63,8.27,7.22,63.35,99.41
TAS,2024-05-13,1.2,16.66,8.68,5.98,67.53,98.88
TAS,2024-05-14,2.42,14.97,8.54,8.32,52.61,80.25
TAS,2024-05-15,0.03,16.75,8.17,6.0,56.26,92.95
TAS,2024-05-16,0.17,15.93,6.29,5.98,54.4,94.73
TAS,2024-05-17,2.01,13.12,9.47,7.25,68.42,86.38
TAS,2024-05-18,2.16,12.05,2.04,7.54,46.09,89.59
TAS,2024-05-19,0.61,15.14,4.92,7.6,63.11,99.72
TAS,2024-05-20,0.36,13.42,3.66,7.68,53.29,96.85
TAS,2024-05-21,0.07,13.52,2.96,7.07,51.55,96.27
TAS,2024-05-22,1.91,15.38,5.62,5.94,65.09,99.53
TAS,2024-05-23,0.22,14.37,7.16,5.46,64.52,95.05
TAS,2024-05-24,7.09,12.5,6.16,6.8,66.83,97.9
TAS,2024-05-25,0.35,13.46,4.62,7.31,55.93,96.81
TAS,2024-05-26,0.27,13.96,3.45,7.34,53.83,99.34
TAS,2024-05-27,0.22,16.17,4.77,7.62,60.29,99.0
TAS,2024-05-28,0.16,17.03,9.31,6.58,66.1,96.9
TAS,2024-05-29,0.08,17.64,8.64,6.58,57.37,92.23
TAS,2024-05-30,0.05,18.42,8.05,4.7,49.91,89.47
TAS,2024-05-31,8.84,14.51,10.63,5.91,60.77,77.2
TAS,2024-06-01,2.88,12.5,5.23,6.97,56.59,90.63
TAS,2024-06-02,0.03,11.77,2.73,6.33,54.29,94.04
TAS,2024-06-03,2.04,14.05,5.1,4.3,66.49,99.66
TAS,2024-06-04,6.37,15.37,8.19,6.32,69.03,99.08
TAS,2024-06-05,0.25,14.74,7.61,6.5,65.34,98.19
